Document ID,Document Type,Title,Author Names,Abstract,Publications,Meetings,Distribution Limits,Funding Numbers,Identifiers,Subject Categories,Related Documents,Record URL
19950057620,REPRINT,Infrared spectroscopy of organics of planetological interest at low temperatures,"[""Khanna, R. K.""]","In the context of prebiotic chemistry in space, some of the outer planetary objects display H, C, N and O rich chemistry similar to the one in the biosphere of Earth. Of particular interest are Saturn's moon, Titan; Neptune's moon, Triton; and Pluto where extreme cold conditions prevail. Identifications of chemical species on these objects (surfaces and atmospheres) is essential to a better understanding of the radiation induced chemical reactions occuring thereon. There have been several ground based observations of these planetary objects in the infrared windows from 1 to 2.5 micrometers. Voyager also provided spectra in the thermal infrared (6 to 50 micrometers) region. Interpretation of these data require laboratory infrared spectra of relevant species under the temperature conditions appropriate to these objects. The results of some of these studies carried out in our laboratory and elsewhere and their impact on the analyses of the observed data will be summarized.","[{""volume"":""16"",""submissionId"":19950057620,""issue"":""2"",""issn"":""0273-1177"",""id"":""34d09a1729cf4648bf1ec682b266a085"",""publicationName"":""Advances in Space Research"",""publicationDate"":""1994-07-11T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Space Biology""]","[{""id"":19950057606,""title"":""Prebiotic chemistry in space; Proceedings of Symposia B1.4 and F3.3 of the COSPAR Scientific Assembly, 30th, Hamburg, Germany, July 11-21, 1994""},{""id"":19950057606,""title"":""Prebiotic chemistry in space; Proceedings of Symposia B1.4 and F3.3 of the COSPAR Scientific Assembly, 30th, Hamburg, Germany, July 11-21, 1994""}]",https://ntrs.nasa.gov/citations/19950057620
20040073490,OTHER,Biological and Physical Space Research Laboratory 2002 Science Review,"[""Curreri, P. A."",""Robinson, M. B."",""Murphy, K. L.""]","With the International Space Station Program approaching core complete, our NASA Headquarters sponsor, the new Code U Enterprise, Biological and Physical Research, is shifting its research emphasis from purely fundamental microgravity and biological sciences to strategic research aimed at enabling human missions beyond Earth orbit. Although we anticipate supporting microgravity research on the ISS for some time to come, our laboratory has been vigorously engaged in developing these new strategic research areas.This Technical Memorandum documents the internal science research at our laboratory as presented in a review to Dr. Ann Whitaker, MSFC Science Director, in July 2002. These presentations have been revised and updated as appropriate for this report. It provides a snapshot of the internal science capability of our laboratory as an aid to other NASA organizations and the external scientific community.","[{""submissionId"":20040073490,""id"":""5f6f8cd512e443feab429b5efec8570f"",""publicationDate"":""2003-12-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Space Processing""]","[{""id"":20040073499,""title"":""New Programs Utilizing Light Scattering and Flow Imaging Techniques for Macromolecular Crystal Growth and Fluid Dynamics Studies""},{""id"":20040073519,""title"":""Biotechnology Protein Expression and Purification Facility""},{""id"":20040073492,""title"":""Structural Biology of Proteins of the Multi-enzyme Assembly Human Pyruvate Dehydrogenase Complex""},{""id"":20040073513,""title"":""Materials Science""},{""id"":20040073502,""title"":""Effect of Viscosity on the Crystallization of Undercooled Liquids""},{""id"":20040073509,""title"":""Nanophase and Composite Optical Materials""},{""id"":20040073505,""title"":""Graphite/Ultra-High Modulus Polyethylene Hybrid Fiber Composites with Epoxy and Polyethylene Matrices for Cosmic Radiation Shielding""},{""id"":20040073511,""title"":""Reduction of Defects in Germanium-Silicon""},{""id"":20040073494,""title"":""Growth Defects in Biomacromolecular Crystals""},{""id"":20040073504,""title"":""Development of Aerogel Molds for Metal Casting Using Lunar and Martian Regolith""},{""id"":20040073495,""title"":""An Overview of the Materials Science Research at the Marshall Space Flight Center Electrostatic Levitator Facility and Recent CDDF Efforts""},{""id"":20040073508,""title"":""Effects of Traveling Magnetic Field on Dynamics of Solidification""},{""id"":20040073497,""title"":""Crystal Growth of ZnSe and Related Ternary Compound Semiconductors by Vapor Transport""},{""id"":20040073521,""title"":""The Building Blocks of Materials: Gathering Knowledge at the Molecular Level""},{""id"":20040073503,""title"":""Basic and Applied Materials Science Research Efforts at MSFC Germane to NASA Goals""},{""id"":20040073516,""title"":""The Role of Convection and Growth Competition on Phase Selection in Microgravity""},{""id"":20040073491,""title"":""Uses of Computed Tomography for Characterizing Materials Grown Terrestrially and in Microgravity""},{""id"":20040073501,""title"":""Structural Fluctuation and Thermophysical Properties of Molten II-VI Compounds""},{""id"":20040073512,""title"":""Laboratory and In-Flight In-Situ X-ray Imaging and Scattering Facility for Materials, Biotechnology and Life Sciences""},{""id"":20040073517,""title"":""Particle Engulfment and Pushing By Solidifying Interfaces""},{""id"":20040073493,""title"":""Cell Science and Cell Biology Research at MSFC: Summary""},{""id"":20040073506,""title"":""Silicon Detector System for Cross Section Measurements""},{""id"":20040073510,""title"":""Advanced Technology Development: Solid-Liquid Interface Characterization Hardware""},{""id"":20040073514,""title"":""Evolution of Local Microstructures: Spatial Instabilities in Coarsening Clusters""},{""id"":20040073496,""title"":""Studies of Nucleation and Growth, Specific Heat and Viscosity of Undercooled Melts of Quasicrystals and Polytetrehedral-Phase-Forming Alloys""},{""id"":20040073498,""title"":""New Directions in Biotechnology""},{""id"":20040073515,""title"":""Succinonitrile Purification Facility""},{""id"":20040073507,""title"":""Program for the Increased Participation of Minorities in NASA-Related Research""},{""id"":20040073500,""title"":""Flight Hardware Development and Research at MSFC for Optimizing Success on the International Space Station""},{""id"":20040073491,""title"":""Uses of Computed Tomography for Characterizing Materials Grown Terrestrially and in Microgravity""},{""id"":20040073492,""title"":""Structural Biology of Proteins of the Multi-enzyme Assembly Human Pyruvate Dehydrogenase Complex""},{""id"":20040073493,""title"":""Cell Science and Cell Biology Research at MSFC: Summary""},{""id"":20040073494,""title"":""Growth Defects in Biomacromolecular Crystals""},{""id"":20040073495,""title"":""An Overview of the Materials Science Research at the Marshall Space Flight Center Electrostatic Levitator Facility and Recent CDDF Efforts""},{""id"":20040073496,""title"":""Studies of Nucleation and Growth, Specific Heat and Viscosity of Undercooled Melts of Quasicrystals and Polytetrehedral-Phase-Forming Alloys""},{""id"":20040073497,""title"":""Crystal Growth of ZnSe and Related Ternary Compound Semiconductors by Vapor Transport""},{""id"":20040073498,""title"":""New Directions in Biotechnology""},{""id"":20040073499,""title"":""New Programs Utilizing Light Scattering and Flow Imaging Techniques for Macromolecular Crystal Growth and Fluid Dynamics Studies""},{""id"":20040073500,""title"":""Flight Hardware Development and Research at MSFC for Optimizing Success on the International Space Station""},{""id"":20040073501,""title"":""Structural Fluctuation and Thermophysical Properties of Molten II-VI Compounds""},{""id"":20040073502,""title"":""Effect of Viscosity on the Crystallization of Undercooled Liquids""},{""id"":20040073503,""title"":""Basic and Applied Materials Science Research Efforts at MSFC Germane to NASA Goals""},{""id"":20040073504,""title"":""Development of Aerogel Molds for Metal Casting Using Lunar and Martian Regolith""},{""id"":20040073505,""title"":""Graphite/Ultra-High Modulus Polyethylene Hybrid Fiber Composites with Epoxy and Polyethylene Matrices for Cosmic Radiation Shielding""},{""id"":20040073506,""title"":""Silicon Detector System for Cross Section Measurements""},{""id"":20040073507,""title"":""Program for the Increased Participation of Minorities in NASA-Related Research""},{""id"":20040073508,""title"":""Effects of Traveling Magnetic Field on Dynamics of Solidification""},{""id"":20040073509,""title"":""Nanophase and Composite Optical Materials""},{""id"":20040073510,""title"":""Advanced Technology Development: Solid-Liquid Interface Characterization Hardware""},{""id"":20040073511,""title"":""Reduction of Defects in Germanium-Silicon""},{""id"":20040073512,""title"":""Laboratory and In-Flight In-Situ X-ray Imaging and Scattering Facility for Materials, Biotechnology and Life Sciences""},{""id"":20040073513,""title"":""Materials Science""},{""id"":20040073514,""title"":""Evolution of Local Microstructures: Spatial Instabilities in Coarsening Clusters""},{""id"":20040073515,""title"":""Succinonitrile Purification Facility""},{""id"":20040073516,""title"":""The Role of Convection and Growth Competition on Phase Selection in Microgravity""},{""id"":20040073517,""title"":""Particle Engulfment and Pushing By Solidifying Interfaces""},{""id"":20040073519,""title"":""Biotechnology Protein Expression and Purification Facility""},{""id"":20040073520,""title"":""Spaceflight Holography Investigation in a Virtual Apparatus""},{""id"":20040073521,""title"":""The Building Blocks of Materials: Gathering Knowledge at the Molecular Level""},{""id"":20040073520,""title"":""Spaceflight Holography Investigation in a Virtual Apparatus""}]",https://ntrs.nasa.gov/citations/20040073490
19960025078,CONFERENCE_PAPER,Multiphoton Process and Anomalous Potential of Cell Membrane by Laser Radiation,"[""Zhang, Kaixi"",""Zhao, Qingxun"",""Cui, Zhiyun"",""Zhar, Ping"",""Dong, Lifang""]","In this paper, by the use of quantum biology and quantum optics, the laser induced potential variation of cell membrane has been studied. Theoretically, we have found a method of calculating the monophoton and multiphoton processes in the formation of the anomalous potential of cell membrane. In contrast with the experimental results, our numerical result is in the same order. Therefore, we have found the possibility of cancer caused by the laser induced anomalous cell potential.","[{""submissionId"":19960025078,""id"":""228fed73924a4c55adbedc9c7b18cfa7"",""publicationName"":""Fourth International Conference on Squeezed States and Uncertainty Relations"",""publicationDate"":""1996-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Thermodynamics And Statistical Physics""]","[{""id"":19960024989,""title"":""Fourth International Conference on Squeezed States and Uncertainty Relations""},{""id"":19960024989,""title"":""Fourth International Conference on Squeezed States and Uncertainty Relations""}]",https://ntrs.nasa.gov/citations/19960025078
20010059857,PREPRINT,Micromachined TWTs for THz Radiation Sources,"[""Booske, John H."",""vanderWeide, Daniel W."",""Kory, Carol L."",""Limbach, S."",""Downey, Alan""]","The Terahertz (THz) region of the electromagnetic spectrum (about 300 - 3000 GHz in frequency or about 0.1 - 1 mm free space wavelength) has enormous potential for high-data-rate communications, spectroscopy, astronomy, space research, medicine, biology, surveillance, remote sensing, industrial process control, etc. It has been characterized as the most scientifically rich, yet under-utilized, region of the electromagnetic spectrum. The most critical roadblock to full exploitation of the THz band is lack of coherent radiation sources that are powerful (0.001 - 1.0 W continuous wave), efficient (> 1%), frequency agile (instantaneously tunable over 1% bandwidths or more), reliable, and comparatively inexpensive. To develop vacuum electron device (VED) radiation sources satisfying these requirements, fabrication and packaging approaches must be heavily considered to minimize costs, in addition to the basic interaction physics and circuit design. To minimize size of the prime power supply, beam voltage must be minimized, preferably 10 kV. Solid state sources satisfy the low voltage requirement, but are many orders of magnitude below power, efficiency, and bandwidth requirements. On the other hand, typical fast-wave VED sources in this regime (e.g., gyrotrons, FELs) tend to be large, expensive, high voltage and very high power devices unsuitable for most of the applications cited above. VEDs based on grating or inter-digital (ID) circuits have been researched and developed. However, achieving forward-wave amplifier operation with instantaneous fractional bandwidths > 1% is problematic for these devices with low-energy (< 15 kV) electron beams. Moreover, the interaction impedance is quite low unless the beam-circuit spacing is kept particularly narrow, often leading to significant beam interception. One solution to satisfy the THz source requirements mentioned above is to develop micromachined VEDs, or ""micro-VEDs"". Among other benefits, micro-machining technologies provide superior high frequency wall conductivity as a result of superior surface smoothness compared with conventional mechanical or electric discharge machining approaches. Micro-VED technologies are already being applied to the development of millimeter-wave klystrons at Stanford Linear Accelerator Center and submillimeter-wave klystrons at the University of Leeds. We are investigating the use of micro-machining technologies to develop THz regime TWTs, with emphasis on folded-waveguide TWTs. The folded-waveguide TWT (FW-TWT) has several features that make it attractive for THz-regime micro-VED applications. It is a relatively simple circuit to design and fabricate, it is amenable to precision pattern replication by micro-machining, and it is has been demonstrated capable of forward-wave amplification with appreciable bandwidth. We are conducting experimental and computational studies of micro-VED FW-TWTs to examine their feasibility for applications at frequencies from 200 - 1000 GHz.","[{""submissionId"":20010059857,""id"":""25034d652f7d4ff18b09cc1cc6e3c9eb"",""publicationDate"":""2001-01-01T00:00:00.0000000+00:00""}]","[{""submissionId"":20010059857,""name"":""Institute of Electrical and Electronics Engineers"",""location"":""United States"",""id"":""ef8bd2f7a9d8425c9cfc59ba1c6a8113""},{""country"":""Netherlands"",""submissionId"":20010059857,""endDate"":""2001-04-04T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""Institute of Electrical and Electronics Engineers"",""location"":""United States""}},""meetingId"":""ed6df164134540f49fbd30c61a543d82"",""id"":""35f85c5c973c490788a6a0b08d129664""}],""name"":""International Vacuum Electronics Conference"",""location"":""Noordwijk"",""id"":""ed6df164134540f49fbd30c61a543d82"",""startDate"":""2001-04-02T00:00:00.0000000+00:00""}]",PUBLIC,"[""NAS3-27600"",""RTOP 632-6E-51""]",undefined,"[""Electronics And Electrical Engineering""]",[],https://ntrs.nasa.gov/citations/20010059857
20240015074,REPRINT,Metabolic Stress in Space: ROS-Induced Mutations in Mice Hint at A New Path to Cancer,"[""Viktor Stolc"",""Miloslav Karhanek"",""Friedemann Freund"",""Yuri Griko"",""David J Loftus"",""Maurice M Ohayon""]","Long-duration spaceflight beyond Earth's magnetosphere poses serious health risks, including muscle atrophy, bone loss, liver and kidney damage, and the Spaceflight-Associated Neuro-ocular Syndrome (SANS). RNA-seq of mice aboard the International Space Station (ISS) for 37 days revealed extraordinary hypermutation in tissue-specific genes, with guanine base conversion predominating, potentially contributing to spaceflight-associated health risks. Our results suggest that the genome-wide accelerated mutation that we measured, seemingly independent of radiation dose, was induced by oxidative damage from higher atmospheric carbon dioxide (CO<sub>2</sub>) levels and increased reactive oxygen species (ROS) on the ISS. This accelerated mutation, faster via RNA transcription than replication and more numerous than by radiation alone, unveils novel hotspots in the mammalian proteome. Notably, these hotspots correlate with commonly mutated genes across various human cancers, highlighting the ISS as a crucial platform for studying accelerated mutation, genome instability, and the induction of disease-causing mutations in model organisms. Our results suggest that metabolic processes can contribute to somatic mutation, and thus may play a role in the development of cancer. A metabolic link to genetic instability potentially has far-reaching implications for various diseases, with implications for human health on Earth and in space.","[{""volume"":""78"",""submissionId"":20240015074,""issue"":""103398"",""publisher"":""Elsevier Science"",""eissn"":""2213-2317"",""id"":""69851df47f2c4427a0a42e6936a7c8b5"",""publicationName"":""Redox Biology"",""publicationDate"":""2024-10-16T04:00:00.0000000+00:00"",""issuePublicationDate"":""2024-12-01T05:00:00.0000000+00:00"",""url"":"""",""doi"":""10.1016/j.redox.2024.103398""}]",[],PUBLIC,"[""271118.01.01.10""]",undefined,"[""Behavioral Sciences""]",[],https://ntrs.nasa.gov/citations/20240015074
20020074847,CONTRACTOR_OR_GRANTEE_REPORT,Cell and Molecular Biology of Ataxia Telangiectasia Heterozygous Human Mammary Epithelial Cells Irradiated in Culture,"[""Richmond, Robert C.""]","Autologous isolates of cell types from obligate heterozygotes with the autosomal disorder ataxia-telangiectasia (A-T)were used to begin a tissue culture model for assessing pathways of radiation-induced cancer formation in this target tissue. This was done by establishing cultures of stromal fibroblasts and long-term growth human mammary epithelial cells (HMEC) in standard 2-dimensional tissue culture in order to establish expression of markers detailing early steps of carcinogenesis. The presumptive breast cancer susceptibility of A-T heterozygotes as a sequel to damage caused by ionizing radiation provided reason to study expression of markers in irradiated HMEC. Findings from our study with HMEC have included determination of differences in specific protein expression amongst growth phase (e.g., log vs stationary) and growth progression (e.g., pass 7 vs pass 9), as well as differences in morphologic markers within populations of irradiated HMEC (e.g., development of multinucleated cells).","[{""submissionId"":20020074847,""id"":""d70d7ca7fa4546bda531e88f63cf643f"",""publicationDate"":""2001-09-01T00:00:00.0000000+00:00""}]",[],PUBLIC,"[""DAMD17-99-IA-9382""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20020074847
20050000773,REPRINT,Experiments with suspended cells on the Space Shuttle,"[""Morrison, D. R."",""Chapes, S. K."",""Guikema, J. A."",""Spooner, B. S."",""Lewis, M. L.""]","Spaceflight experiments since 1981 have demonstrated that certain cell functions are altered by micro-g. Biophysical models suggest that cell membranes and organelles should not be affected directly by gravity, however, the chemical microenvironment surrounding the cell and molecular transport could be altered by reduced gravity. Most experiments have used suspended live cells in small chambers without stirring or medium exchange. Flight results include increased attachment of anchorage-dependent human cells to collagen coated microcarriers, reduced secretion of growth hormone from pituitary cells, decreased mitogenic response of lymphocytes, increased Interferon-alpha by lymphocytes, increased Interleukin-1 and Tumor Necrosis Factor secretion by macrophages. Related experiments on cells immediately postflight and on procaryotic cells have shown significant changes in secretory capacity, cell proliferation, differentiation and development. Postulated mechanism include altered cell-cell interactions, altered calcium ion transport, effects on cell cytoskeleton, transport of transmitters and interactions with receptors. The discussion includes use of new molecular methods, considerations for cell environmental control and a preview of several experiments planned for the Shuttle and Spacelab flights to study the basic effects of microgravity on cellular physiology and potential interactions of spaceflight with radiation damage and cellular repair mechanisms.","[{""volume"":""35"",""submissionId"":20050000773,""issue"":""1 Suppl"",""issn"":""0031-9376"",""id"":""3dc470bc9290413fb229c26d8bfa1442"",""publicationName"":""The Physiologist"",""publicationDate"":""1992-02-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20050000773
20040050345,ABSTRACT,DNA in a Tunnel: A Comfy Spot for Recognition - or -The Structure of BsoBI Complexed with DNA. What can we Learn about Function via Structure Determination and how can this be Applied to Bone or Muscle Biology?,"[""vanderWoerd, Mark""]","The structure and function of a biologically active molecule are related. To understand its function, it is necessary (but not always sufficient) to know the structure of the molecule. There are many ways of relating the molecular function with the structure. Mutation analysis can identify pertinent amino acids of an enzyme, or alternatively structure comparison of the of two similar molecules with different function may lead to understanding which parts are responsible for a functional aspect, or a series of ""structural cartoons"" - enzyme structure, enzyme plus substrate, enzyme with transition state analog, and enzyme with product - may give insight in the function of a molecule. As an example we will discuss the structure and function of the restriction enzyme BsoBI from Bacillus stearothemzophilus in complex with its cognate DNA. The enzyme forms a unique complex with DNA in that it completely encircles the DNA. The structure reveals the enzyme-DNA contacts, how the DNA is distorted compared with the canonical forms, and elegantly shows how two distinct DNA sequences can be recognized with the same efficiency. Based on the structure we may also propose a hypothesis how the enzymatic mechanism works. The knowledge gained thru studies such as this one can be used to alter the function by changing the molecular structure. Usually this is done by design of inhibitors specifically active against and fitting into an active site of the enzyme of choice. In the case of BsoBI one of the objectives of the study was to alter the enzyme specificity. In bone biology there are many candidates available for molecular study in order to explain, alter, or (temporarily) suspend activity. For example, the understanding of a pathway that negatively regulates bone formation may be a good target for drug design to stimulate bone formation and have good potential as the basis for new countermeasures against bone loss. In principle the same approach may aid muscle atrophy, radiation damage, immune response changes and other risks identified for long-duration Space travel.","[{""submissionId"":20040050345,""id"":""fa6943e2c2d54061a486f7a57fcb8872"",""publicationDate"":""2004-01-01T00:00:00.0000000+00:00""}]","[{""submissionId"":20040050345,""name"":""NASA Johnson Space Center"",""location"":""Houston, TX, United States"",""id"":""f7fce108f6a642fc833adf33f0281154""}]",PUBLIC,"[""NAS8-02096""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20040050345
20205003926,PRESENTATION,Maximizing Spaceflight Biological Data with Omics Analytics: The NASA GeneLab Database ,"[""Sylvain Vincent Costes"",""Samrawit Getachew Gebre""]","NASA’s GeneLab includes an open-access repository of some 250+ omics datasets generated by biological experiments relevant to spaceflight including simulated cosmic radiation and microgravity. In order to maximize the intelligibility of these data, particularly for users with limited bioinformatics background, GeneLab has become a knowledgebase platform converting raw genetic and proteomic signatures found in flight samples into biological and physiological meanings. A large community of more than 100 scientists has rallied behind GeneLab and organized into four Analysis Working Groups (AWGs: Animal, Plant, Microbe, and Multi-Omics). Together, the AWGs have gained scientific recognition worldwide by establishing a consortium in charge of adopting new complex standards for data analysis workflows and omics sample processing in a rapidly evolving field.  We will demonstrate the usage of the repository with smart search capability, an online controlled-access toolshed ""Galaxy"" to process user data with vetted standard workflows, a workspace for data sharing and a data submission portal with ontology control for better metadata curation. The GeneLab visualization portal will also be demonstrated,  showing how anyone without formal training in bioinformatics can now browse the space biology omics data to discover new biology and potential solutions to improve life in space.",[],"[{""country"":""US"",""submissionId"":20205003926,""endDate"":""2020-09-17T07:00:00.0000000+00:00"",""sponsors"":[{""organizationId"":""8f0b2d06f40f562aa1db2c42c5c2f80d"",""meta"":{""organization"":{""name"":""American Astronautical Society"",""location"":""Springfield, Virginia, United States""}},""meetingId"":""cf847358292a4d5da9ce564e18b6a69e"",""id"":""5417a49ad7214f99ad36033330fb04be""},{""organizationId"":""e53641f275f15469a1b19a8980e09171"",""meta"":{""organization"":{""name"":""National Aeronautics and Space Administration"",""location"":""Washington D.C., District of Columbia, United States""}},""meetingId"":""cf847358292a4d5da9ce564e18b6a69e"",""id"":""345236c407b54017828bdcdf78c4639b""}],""name"":""2020 International Space Station Research and Development Conference (ISSRDC)"",""location"":""Virtual"",""id"":""cf847358292a4d5da9ce564e18b6a69e"",""url"":""https://www.issconference.org/"",""startDate"":""2020-09-17T07:00:00.0000000+00:00""}]",PUBLIC,"[""904211.04.01.30.58"",""EXCX22020D"",""21SCR""]",undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20205003926
20150010192,PRESENTATION,"Mapping and Quantification of Vascular Branching in Plants, Animals and Humans by VESGEN Software","[""Parsons-Wingerter, P. A."",""Vickerman, M. B."",""Keith, P. A.""]","Humans face daunting challenges in the successful exploration and colonization of space, including adverse alterations in gravity and radiation. The Earth-determined biology of plants, animals and humans is significantly modified in such extraterrestrial environments. One physiological requirement shared by larger plants and animals with humans is a complex, highly branching vascular system that is dynamically responsive to cellular metabolism, immunological protection and specialized cellular/tissue function. VESsel GENeration (VESGEN) Analysis has been developed as a mature beta version, pre-release research software for mapping and quantification of the fractal-based complexity of vascular branching. Alterations in vascular branching pattern can provide informative read-outs of altered vascular regulation. Originally developed for biomedical applications in angiogenesis, VESGEN 2D has provided novel insights into the cytokine, transgenic and therapeutic regulation of angiogenesis, lymphangiogenesis and other microvascular remodeling phenomena. Vascular trees, networks and tree-network composites are mapped and quantified. Applications include disease progression from clinical ophthalmic images of the human retina; experimental regulation of vascular remodeling in the mouse retina; avian and mouse coronary vasculature, and other experimental models in vivo. We envision that altered branching in the leaves of plants studied on ISS such as Arabidopsis thaliana cans also be analyzed.","[{""submissionId"":20150010192,""id"":""1abecfc9e6a0429ea1291a22f3fa0fc4"",""publicationDate"":""2010-11-04T00:00:00.0000000+00:00""}]","[{""submissionId"":20150010192,""name"":""American Society for Gravitational and Space Biology"",""location"":""Arlington, VA, United States"",""id"":""f4ad3a6965574390a2fd9e39712ac6e6""},{""country"":""United States"",""submissionId"":20150010192,""endDate"":""2010-11-07T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""American Society for Gravitational and Space Biology"",""location"":""Arlington, VA, United States""}},""meetingId"":""0c6f93d669ce42efa99ffc38c1de6841"",""id"":""ac789379abd24817ad33b8420dcfdcf9""}],""name"":""American Society for Gravitational and Space Biology (ASGSB)"",""location"":""National Harbor, MD"",""id"":""0c6f93d669ce42efa99ffc38c1de6841"",""startDate"":""2010-11-04T00:00:00.0000000+00:00""}]",PUBLIC,"[""WBS 667266.01.03.0543.02""]",undefined,"[""Aerospace Medicine""]","[{""id"":20100042235,""title"":""Mapping and Quantification of Vascular Branching in Plants, Animals and Humans by VESGEN Software""}]",https://ntrs.nasa.gov/citations/20150010192
20190032527,OTHER,Space Technology Game Changing Development: Synthetic Biological Membrane,"[""Flynn, Michael""]","The goal of this project is to use synthetic biology techniques to develop biomimetic FO membranes that can self-repair when exposed to chemical and physical damage, as well as radiation and fouling. The self-repair capability is derived from the regenerative characteristics of living systems. Ultimately, this living membrane will be used to extend the operating life and improve the performance of membrane-based life support systems currently being used by NASA.Biological membranes are primarily composed of lipid bilayers. Lipids are organic compounds that, due to their polar hydrophobic fatty acid tails per lipid molecule, are able to self-assemble spontaneously. The lipid bilayer acts as a selective barrier, letting only specific molecules cross the membrane. Recent research into membranes for Next Generation Life Support (NGLS) applications has identified a type of FO membrane that can function as a biomimetic structure.","[{""submissionId"":20190032527,""id"":""07be18efd0b34f03b051165da2225824"",""publicationDate"":""2015-10-15T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Chemistry And Materials (General)""]",[],https://ntrs.nasa.gov/citations/20190032527
20100042235,PRESENTATION,"Mapping and Quantification of Vascular Branching in Plants, Animals and Humans by VESGEN Software","[""Parsons-Wingerter, Patricia A."",""Vickerman, Mary B."",""Keith, Patricia A.""]","Humans face daunting challenges in the successful exploration and colonization of space, including adverse alterations in gravity and radiation. The Earth-determined biology of humans, animals and plants is significantly modified in such extraterrestrial environments. One physiological requirement shared by humans with larger plants and animals is a complex, highly branching vascular system that is dynamically responsive to cellular metabolism, immunological protection and specialized cellular/tissue function. The VESsel GENeration (VESGEN) Analysis has been developed as a mature beta version, pre-release research software for mapping and quantification of the fractal-based complexity of vascular branching. Alterations in vascular branching pattern can provide informative read-outs of altered vascular regulation. Originally developed for biomedical applications in angiogenesis, VESGEN 2D has provided novel insights into the cytokine, transgenic and therapeutic regulation of angiogenesis, lymphangiogenesis and other microvascular remodeling phenomena. Vascular trees, networks and tree-network composites are mapped and quantified. Applications include disease progression from clinical ophthalmic images of the human retina; experimental regulation of vascular remodeling in the mouse retina; avian and mouse coronary vasculature, and other experimental models in vivo. We envision that altered branching in the leaves of plants studied on ISS such as Arabidopsis thaliana cans also be analyzed.","[{""submissionId"":20100042235,""id"":""dbd48c81be8c48d3b470c175189f422c"",""publicationDate"":""2010-11-04T00:00:00.0000000+00:00""}]","[{""submissionId"":20100042235,""name"":""American Society for Gravitational and Space Biology"",""location"":""Arlington, VA, United States"",""id"":""22bb775b960e47d1af49baaa9d0e8013""},{""country"":""United States"",""submissionId"":20100042235,""endDate"":""2010-11-07T00:00:00.0000000+00:00"",""sponsors"":[{""meta"":{""organization"":{""name"":""American Society for Gravitational and Space Biology"",""location"":""Arlington, VA, United States""}},""meetingId"":""56568f8178554b8d89dcafd16d4150dd"",""id"":""2ff425313fc14bbf8e4715c1612bd67b""}],""name"":""26th American Society for Gravitational and Space Biology Annual Meeting"",""location"":""National Harbor, MD"",""id"":""56568f8178554b8d89dcafd16d4150dd"",""startDate"":""2010-11-04T00:00:00.0000000+00:00""}]",PUBLIC,"[""WBS 685676.01.03.01""]",undefined,"[""Aerospace Medicine""]","[{""id"":20150010192,""title"":""Mapping and Quantification of Vascular Branching in Plants, Animals and Humans by VESGEN Software""}]",https://ntrs.nasa.gov/citations/20100042235
20040112164,REPRINT,"Life Sciences and Space Research XXIV (2):  radiation biology.  Proceedings of the Topical Meeting of the COSPAR Interdisciplinary Scientific Commission F (Meetings F3, F4, F5, F6 and F1) of the COSPAR Twenty-eighth Plenary Meeting held in The Hague, The Netherlands, 25 June-6 July 1990","[""Cox, A. B."",""Ainsworth, E. J.""]",No abstract available,"[{""volume"":""12"",""submissionId"":20040112164,""issue"":""2-3"",""id"":""1cdefff062964d2fa646d9af18185bbe"",""publicationName"":""Advances in space research :  the official journal of the Committee on Space Research (COSPAR)"",""publicationDate"":""1992-01-01T00:00:00.0000000+00:00""}]",[],PUBLIC,[],undefined,"[""Life Sciences (General)""]",[],https://ntrs.nasa.gov/citations/20040112164
